"content","sentiment"
"laku keluh lalu email respon tanya bulan nya dapet voucher bulanbulan belum nya dapet voucher sekarang udah voucher mulai bulan septembernovember hingga sekarang dapet voucher nyelesaikan xpreward go klu sekarang dapet voucher mohon segera respon guna setia gojek kecewa","0"
"gopay payletter kerjasama kredit pintarkirain dr gojek sendiriup lahngeri bos","0"
"ssngat bantu","1"
"good","1"
"ok","1"
"aplikasi udah bagus tanya bagaimana cara ganti akun daftar gojek belum mohon ikan solusi","1"
"luar biasa sering bug","1"
"bagus","1"
"donkkalo costemer sen makan jangan lama nyari drivernya masak bayar full ongkirnya kasih driver mode hemat driver yg double orde rugi donkkkkmohon baik costemer rasa nyaman order makan","0"
"ga guna gopaylater hari gimana solusi pihak gojek","0"
"keren","1"
"mudah aplikasi nya","1"
"layan customer service sangat jelek tanggap masalah jelas driver salah nama order cantum jelas lihat driver identitas lapor lihat driver sebab ketidaknyamanan buat lapor teror oknum driver lapor jadi urus driver aplikasi gojek kait malah libat costumer perihal cabut lapor","0"
"benar cukup bagus manfaat aplikasi lebih seleksi driver kendara nyaman tumpang banyak driver kendara kurang baik","1"
"oke banget","1"
"apk sangat bantu mantap","1"
"email karena gopay later gk buat pesan gofood respon baik hari pakai","1"
"maaf kasih bintang soal order go car smpek kali yg nanggepin mungkin maksimal baik","0"
"gomartnya jelek bgt ga salah satu pesan ga ganti produk alternatif memang uang dibalikin waktu habis buang ga terima barang pesan","0"
"sip","1"
"mantap","1"
"selalu depan","1"
"aplikasi nya bagus dah aja","1"
"well well well","1"
"bang dukung israel biar kakak ku g mesen gojek biar aku g sekolah","1"
"kalau ad no sudh kasih noljelas jelas pin benar slahterus memkai app dri pertma kli kluarmengecewakan bangetpin salah padahal benerpayah","0"
"aplikasi karya anak bangsa sangat bantu memang jarang guna sekali butuh sangat mudah drivernya banyak ramah baik","1"
"good aplication","1"
"zionis","0"
"mantap","1"
"wahai kastamer sadar beri bintang bawah bahkan kenyataannyasama arti sulit driver esok hari terima order yg kenan sampai scra langsung malah kes gentel benar pilih kalau kenan beri bintang kalau abai beri bintang jangan mau bodoh sistem driver kastamer adu domba hidup x baik mudah sama bukan malah sulit orang","0"
"akibat harga gojek bawah harga becakmesen gocar jadi susah","0"
"gara promo pesan goride gak driver yg mau padahal map gojek lihat jelas driver lokasi dekat hampir jam nganggur lebih baik gak usah promo lah blasss gak profesional uninstall pindah belah yg lebih profesional","0"
"kalian ga bintang smua aja biar peringkat turun drastis baik sama developer","0"
"sangat bantu kritismisal sakit sendiri rumah","1"
"kapan go ride tangsel operasi","1"
"hapus ae sistem hemat beda mek sedikit ae nunggu lama gak karuan aplikasi forclose terus sering lag apa nge hang","0"
"cara pakai mudah lengkap","1"
"good job","1"
"jelas koruptor","0"
"gojek enak nya kosong saldo costumer","0"
"jos","1"
"biaya jalan aman gojek gaada lgi","1"
"mantap","1"
"terimakasih gojek sangat apresiasi kerja gojek lama","1"
"jujur abang gojek lama kalau jemput maupun berangkat sekolah oke mungkin aman yg lebih utama","1"
"aplikasi buat anak indonesia rasa bangga","1"
"top","1"
"ok","1"
"y e e","1"
"poko mantaff","1"
"limit pakai keluar notasi error terus pd bayar","0"
"percuma limit gopay later gak guna pa mau belanja tokopedia gak gunakansampai tenor bulan susah hilang padahal cicil jalan","0"
"senang guna gojek sangat multifungsi jadi sarana transportasi jadi mesan makan turun langsung rumah hahah","1"
"ma percaya","1"
"ok","1"
"mau login gabisa malah notif nya internet mati padahal mah lancar aja apk busuk","0"
"top up kok ga masuk padahal histori bankingnya sukses gimana uang lari yaa","0"
"selalu ganggu","0"
"mantap jiwasukses slalu gojek","1"
"ok","1"
"gajelas buru buru malah aplikasi sedang penuhmandat","0"
"murah layan mantapp","1"
"baik","1"
"gojek is the bast","1"
"not recommended","0"
"okokokokokokokokokokokok pokok nya","1"
"driver yg awal terima order ketika cancel info mungkin nilai yg kecil customer beri ranting buat driver yg cancel basa basi","1"
"ada gojek goofood sangat bantu","1"
"ok","0"
"terimakasih sdh bantu jalan","1"
"mantap","1"
"ok","1"
"ga lama nunggu","1"
"woy pernah mau pake aplikasi lagigopaylater jatuh tempo tgl langsung dong denda nyaaplikasi macam apa iniyg nya bantu malah memerasbyee","0"
"beri mudah saat perlu terimakasih gojek","1"
"layan muas pernah kecewasemoga tetap suka konsumen butuh transportasi umum layak milik sendiri terus update inovasi layan baru tuhan kati bos karyawan pt gojek indonesia","1"
"awal instal hari selalu guna aplikasi gojek moga aja makin banyak diskon","1"
"kocak nih gojek pesan gofood sy yg kurang lalu sy aju lapor dgn kirim foto bukti pesan yg kurang foto struk lama kali lah d tanggap hari baru balas sy suruh nunggu hari memang sy pesan gofood krn lapar masa nunggu hari mikiiirrr dong mikiirrrr ken nlp restonya ngga tau nmrnya kmi b hubung pihal resto aja lewat chat apa aaaah sudah naik darah gwe","0"
"mantap","1"
"aman nyaman pakai gojek","1"
"memang maniesss nih keluar apk bener bantu lh umat konoha jalan kendara beuhh this is solusi bre","1"
"aplikasi serbaguna sgt bantu usaha","1"
"lupa pin nomor lama wa sm bagaimana cara baru","0"
"banyakin diskon dong","1"
"gooooood","1"
"aplikasi baik","1"
"gabisa buka trs knp sih","0"
"sangat puas","1"
"layan dg sangat muas thanks gojektp utk wilayah cirangsad kabbogor tdk terakomodir selalu tolak","1"
"banyak diskon","1"
"parah tagih paylater ga notif tiba denda rb pdhal cuma pke rb doang","0"
"siiiiipppp aplikasi andalandiskonnya yg banyak yaaaaa","1"
"min mw tnya knp gopay pinjam pd mw foto ulang nti tiba balik foto ulang pdhl sdh foto sistemx baik min terima kasih","0"
"apknya sring error","0"
"ok","1"
"bagus","1"
"tiba order sendiri ga batalin buat temen hati sekarang pakai aplikasi gojek","0"
"bagus","1"
"apa baru bayar gopayliter mau pake baca ganggu trus payah","0"
"terimakasih","1"
"loadiiiing melulu lama dapet drivernya udahlah unistall aja","0"
"baru mau register akun sdh yg error trhdp aplikasi","0"
"mau kasih bintang tp layan sekarang makin kecewa padahal gk pernah nunggak paylater limit tp gk guna alesan ganggu dulu deh nnt klo oke sy kasih bintang","0"
"sekarang gofood mahal banget ongkirnya sekali lipet harga makan promo diskon kecil banget potong jadi male kalo mau pake gofood","1"
"gopaylater gak guna kanapa","1"
"mantap","1"
"bantu sekali trim","1"
"awal pa warga sering kasi voucher knp alesan jdi suka gojek buat mahasiswa worth it bgt pa udh jdi lvl bos ilang semua voucher ga pernah lgimales bye mending apk belah makin sering makek makin sering voucher diskon","0"
"alhamdulillah","1"
"selalu tingkat profesionalisme kayan","1"
"error mulu dm ig respon lama","0"
"bagus","1"
"sangat manfaat","1"
"knp gopaylater gabisa dipake order food bahkan belanja tokopedia","0"
"pd bayar gopay sy tdk knp","1"
"ganti kartun masak kembali mula halow tim gojek biar konsumen tau posisi driver maaf yah konsumen hak tau driver ada sembunyi","1"
"gim udh baru gk pesan go ridealasan server padat rayap kelas gojek msh aja gangguanmhn baik nya klo lg urgent gin gk b sen gimana coba","0"
"mau bayar paylater tiba aplikasi ngeblank padahal update versi baru bantu hari jatuh tempo","0"
"lumayan","1"
"lebih mudah peraktis","1"
"gojek aplikasi gak guna bantu terimakasih","1"
"susah sekali masuk aplikasi gak butuh org pakai apk gojek apa aneh masa nomor daftar padahal nomor hp yg sama pake terus email langsung blokir makin lama makin efektif aplikasi banyak ngawurnya","0"
"payahhhjgopay laternya b gunakanlbh baik waktu msh sm findaya","0"
"info driver dobel order padahal bayar nya normal makan lama sekali nyampeknya","0"
"mantap","1"
"mesan cepat layan bagus","1"
"buat anak negeri","1"
"top baget dgn layan","1"
"jalan aman nyaman tepat waktu","1"
"kayan okey","1"
"ngga guna butuh","0"
"alhamdulillah aplikasi sangat bagussangat bantu bepergiandrivernya sangat ramah jalan amannyaman good","1"
"sangat bantu","1"
"oke gojek","1"
"denda paylater nya parah ga beda jauh sama rentenir","0"
"alhamdulillah","1"
"semua udah mantap cuman saran pa order gojek pasang sama driver paling deketbiar abang drivernya jauh ngambil tumpang","1"
"aman","1"
"good","1"
"aku lakuin transaksi selalu ngga internet padahal sinyal aku bagus aja loh tong baik","1"
"good job","1"
"gojek keren","1"
"membabtu banget aplikasi indonesia bener bantu masyarakat makasih pak nadiem","1"
"dukung genosida","0"
"kemarin pencet isi formulir jarak deket kirain semua area nyata gak cuman order area situ aja gana cara kembaliin akun biasa normal gak area tentu aja","0"
"apps makin buruk semenjak cancel driver posisi terlalu jauh order goride lanjut selalu lama makan waktu sering cancel sama sistem","0"
"cepat baik aplikasi banyak ngerasa sering frezze mo pesan loading doang susah order sekaranggo food hemat lambatpesen reguler masuk hemat bayar mah sama hancur aplikasi","0"
"aplikasi kacau ibu sy sakit mau pesan rumah sakit tp dpt driver jauh","0"
"voucher gofood nya bagi rata dong biar banyak yg pesan","1"
"pa pagi hari lama sekali dapet goride nya udh menit ga dapet dapet","1"
"gojek go transit lot banget bikin telat kerja","0"
"sangat puas","1"
"mantap","1"
"zionis","1"
"ga buka","0"
"jadi jelek sekarangmau cek film gotix pilih kota biasa pilih biasa koq sekarang malah temu","0"
"terimakasih","1"
"sangat mudah cepat","1"
"udh update beberapa kaliudh instal ulang tulis server sedang sibuk dapat kendala jadi gabisa gunainnya","0"
"sangat bagus bantu sangat muas mohon bantu gojek banyak besar promopromo utama promo gofood gocar voucher gofood gocarnya banyak besar ada banyak besar cashback gope coinnya mesan gofoodgocardan gojek khusus langgan lama setia terimakasih atas perhati gojek tetap semangat sukses selalu gojek khusus gojek indonesia tercintaaamiiin","1"
"mantapsenang banget aplikasi gojekmaju terus gojek","1"
"standart aja","1"
"sering hang padahal bukan hp spek biasa cuma apk gojek yg jadi mesti sering buka tutup apk","0"
"mantap","1"
"aman nyaman","1"
"male pake grab dukung zionis rupa","0"
"aku sankat nya man den layan karna mudah buat aku buat kmna aku pergi terimakasih gojek moga sehat selalu buat kerja","1"
"layan nya bagus","1"
"muas","1"
"prediksi nya terlalu makan waktu sekali dulu driver langsung nunggu tempat selesai masak langsung antar customer off bintang","0"
"tampil aplma bagus error usul mohon goridenya tampil info jns motor drivernya dulu tuna netra lebih bantu","1"
"maaf pak gojek mau daftar go send gagal mulu napa padahal data udah isi benar","1"
"apk lelet sering ngelag apa konfirmasi lama huh","0"
"padahal jalan sering lalu ajah tarif beri pernah sama malah terkadang lebih mahal sering make apk malam hari jalan lenggang terlalu banyak kendara tarif sesuai","0"
"promo discount nya mantab","1"
"good app","1"
"up","1"
"meski tau ibadah kurang maaf gak mau menang suatu","0"
"cukup bagus bantu","1"
"sangat manfaat nya gojek","1"
"good","1"
"bagus","1"
"matur nuwun mase","1"
"lemotsering tiba forced close","0"
"jalan makin mudah selalu ontime buat antar mana ja","1"
"mantul pokone","1"
"aplikasi buruk","0"
"transfer bank transfer sama gak sama sekali apk rusak mending tiada kan aja apk yg begini nyusahin guna","0"
"kok gopaylater nya ngak guna lagipadahal bulan lalu","0"
"good","1"
"gojek makin kesini sangat bantu customercusservis lelet beri penyelesain resto yg daftar aplikasi aktif gojek manfaat ongkir kali lipat lambung atas rb xlipat banding makananyauntuk potong diskon beli dulu itu dipake semua transaksi potong diskon rb apa fungsinyasedangkan sekarang biaya tambah pertransaksisudah ngambil untung potong resto driver kosumen kena x lipat","0"
"sorry nih sblmnya gw mau kluar stasiun gabisa masbro","0"
"gud","1"
"biasa orang indog punya aplikasi buka makin enak malah belit aplikasi lu anjng","0"
"kok aplikasi go transit gk","0"
"maaf bintang rangin pesan gofood yg akhir tdk sesuai pesan hubung csbantuan gojek malah tdk respon buruk sekali layan gojek yg","0"
"semenjak ganti dor payleter nya jadi gak bagus ganggu trus guna mana bunga lambat nya kaga ngotak heran lolo ojk","0"
"update selalu nomor tp sering tanggap saat perlu jd male update karna ngga pengaruh klo memang ala jaring sini jaring sy sllu stabil coba baik depan aplikasi belah tuhh grab bom lg sii drivernya pilih order perdana sy pake udah beberapa x ganti driver melulu","0"
"gk akurat","0"
"layan baik sekali ramah","1"
"jadi takut mau updateliat ulas temenklo g diupdate kata nonaktifkanyaudah pindah server aja gak papakarena urus gosend vital banget mending tutup akun aja","0"
"sangat manfaat","1"
"sangat baik","1"
"layan drive gojek sgt baik muas","1"
"harga nya mahal driver nya nyebelin layan nya gak baik komplain susah","0"
"okey","1"
"driver nya mau cepat kaya mau cepat wanita malam gue pesan mie harga mie ribu terus ongkir ribu bayangin ongkir ribu asli ga ngotak aplikasi parah","0"
"aman mudah simple","1"
"mudah gampang senang sekali","1"
"buruk sekali","0"
"ad tombol batal pesan gofood pesan alami lambat jam waktu mesti ala ad driver gak ad driver buat fitur batal pesan buat fitur yg batal pesan otomatis driver temu menit","0"
"pelayananya baik yah terus biaya aplikasi terlalu tinggi harga restonya kadang beda yg harus kenal sesuai harga jadi lihat mahal kasi restoranya","0"
"aplikasi sebal suka ngelag sendiri tlp suka jelek sinyal","0"
"mantap gojek","1"
"limit paylater ga muncul kalo mo transaksi ga ngerti paylaternya nonaktif knp padahal selalu bayar sblm jatuh tempo","1"
"joss","1"
"hari apkikasi gojek sy susah pesan selallu kendala padahal internet bagus pakai leter selallu ganguan suruh coba lg tlp c suruh abdet tetep ganti hp tetep padahal bayar paileter selallu tepat waktu","0"
"sangat membantumenyambungkan silahturami pelosok negeri indonesia moga tetap sukseskarya anak bangsa","1"
"un install done wkwkwk bye grab","0"
"jelek jelek udah gak pakai paylater","0"
"beli makan warung","1"
"aplikasi makin update baru buka makin simple malah ribet","0"
"dont use this aplication if you ad indonesia to many complain and not recommended check maximperhaps halpful","0"
"uninstall ah dukung israhel nyata","1"
"suka praktis simpel","1"
"ok","1"
"ramah org nya trimakasih gojek berkat gojek bayar otomatis simple gk ribet sesuai bayar","1"
"ok","1"
"sangat bantu","1"
"mantap","1"
"akun dibloker permanent ga tau ga dibalikin mana udah upgrade","0"
"aplikasi yg sangat cocok dg butuh maju terus yah saudara","1"
"cepat tepat","1"
"gojek mantap","1"
"sangat baik","1"
"sangat membantuu","1"
"gojek mahal","0"
"udah ufdate gak instal y","0"
"percuma gopaylatter gak guna transaksi","0"
"sangat bantu","1"
"oke update poko keren","1"
"payah","0"
"lambat","0"
"sen go food kali ga driver nya padahal ga pake mode hemat udah nunggu jam malah cancel","0"
"gopaypinjam waktu kredit pintar lancar bayartapi pa ganti pindaya malah g acc","0"
"gojek selalu hati","1"
"aplikasi nya sangat bantu","1"
"jauh aman","1"
"mantap","1"
"gojek hr ikut andil beri jamin kpd gokers dg beri bantu brp baik servis mesin kendara sot sedia provider bengkel layan kpd customer lbh baik sbgmana awal ada gojek dg beri masker tutup kepala jg beri jamin asuransi celaka kpd tumpang yg sdh masuk dlm harga bayar shng metoda bisnis yg baik selalu jaga pihak gojek customer gojekers","0"
"selalu pakai gojek top","1"
"baik","1"
"sangat bantu","1"
"minta bantu iya kait masalah saldo gopay kasih bukti tetap long respons","0"
"sangat bantu","1"
"iklan trus","0"
"terimakasih","1"
"aplikasi jelek","0"
"aplikasi bagus transaksi","1"
"sorry salah ksh ratting mauksh retting uninstal tetangga belah kl gojek is the best lah","1"
"limit paylater pakai padahal tgl tgl ga dulu pakai gopay paylater selalu aman ga masalah baru pindah mab z nih ga kaya dulu buat apa limit ga pakai","0"
"mantap","1"
"poko aplikasi sangat guna kalian","1"
"ubah aplikasi sesuai titik keluh driver bal selalu sesuai titik gojek malas update peta guna aplikasi gojek sejak lama tahun tengah lohh","0"
"aplikasi gojek sangat bantu","1"
"titik map sering lenceng jauh buat rugi customer klo ganti titik","0"
"mantap","1"
"rubah ulas karena gopay pay later gabisa guna padahal jatuh tempo bayar apa","0"
"mudah mantap","1"
"dah lama ga pake layan gofood sekarang pa mau pake fitur mode hemat malah dihilangin","1"
