content,sentiment
ga plexsibel . ceritanya gw di pesenin temen arah pakubuwono residen dengan gorcar dan sudah langsung potong saldo gopay temen. sebelumnya saya sampaikan pak nanti kita lewat pondok cabe saja .saya ada perlu di cirende. nanti saya tambah biayanya. setelah sampai tujuan malah di hitung perkilonya 7rb dan tol 50rb. dan dia bilang harus ke pakubuono untuk menyelesaikan orderan... menang banyak tuh driver nya,0
Ok,1
Manta gojek sukses selalu,1
Sopirnya ramah dan sopan,1
Cepat ga ribet,1
Semoga semakin meningkat pelayanannya....tolong perhatikan juga kesejahteraan Driver2 nya.....,1
Setelah update versi terbaru malah eror mau pembayaran melalui gopay. Agak mengganggu sih update yang baru ini :(,0
Nyaman.. Cepat. Dan rapih. Ramah2,1
Bagus dan terima kasih.,1
"gapapa kemana"" sendiri kan ada gojek. Apalagi pengguna baru yg pake kode voucher 'GOJEKFATIMAH' & 'GOJEKCAMPUS' pasti dapet diskon sampe 175k💚✨",1
"Gojek nyaman.. Tapi kenapa kok kasi diskon pilih kasih.. Kalo cash gada diskon pake go pay banyak diskon seharusnya sama"" Dapet diskon kan sama"" Uang.. Please kendepannya di samakan diskon nya yaa.. Terimakasih",1
Ok,0
Makin kesini makin kocak. Saya berhenti jadi pelanggan prioritas gofood,0
Akun gak bisa login pafahal no hp lamavmsh aktif,0
"Biaya layanan di gratiskan saja, kan sudah dapat 20% dari harga makanan.",0
Sampah....ribet ...,0
semoga berkah,1
"Sering kali eror aplikasinya sekarang, kadang restorannya tutup tapi masih bisa oderan masuk",0
capeek cari layanan bantuan .. di aplikasi ada limit gopayletter nya tp tdk bs di pake ... dan respond nya gak jelas .. !,0
"Driver nya gila sih,udh mah ga sopan ngomong nada tinggi,emosi,ga tau map, gue mesen minuman ga jauh dari lokasi gue sekitar 1km, dan alamat sudah pas sesuai titik,malah gue jelasin lagi di chat driver nama alamat gue, eh malah kemana tau liat di map nya muter,pas nyampe malah marah ga jelas padahal dia sendiri yang lamain, udh di kasih tips 9rb, eh malah maksa minta tips lagi lewat gojek,dan dia minta 20rb sebagai ganti uang bensin dia wkwkw,padahal dia sendiri yang be*o",0
"Burik top up gopay dari driver gak masuk² lama, mending aplikasi sebelah",0
Mantapp,1
Good job,1
"Saya sudah lunasin gopay later,knp masih ada yg nagih via wa ?? Udah gitu gopaylater nya udh ga bisa di pake lagi,kecewa banget,padahal udh jadi pelanggan lama di aplikasi ini.",0
"Jelek suka gangguan,saldo hilang aja ga di respon+APLIKASI PENGHILANG SALDO",0
"titik jemput sama lokasi suka beda, padahal tertera di tulisan bahwa lokasi jemput di A tapi titik jemput nya ada di B. tolong yaa perbaiki lagi soalnya saya kena semprot drivernya gara2 ini. Padahal sudah jelas tertera bahwa lokasi jemput di A ini jelas kesalahan aplikasi bukan salah saya",0
Oke,1
"Semoga aku bisa pake gopay pinjam, karena aku pelanggan setia dan lama di gojek",1
Ini ko ngeleg amat ya aplikasi udah hapus download lagi masih aja sama.,0
Ok,1
"Buka gojek / gofood, sistemnya sibuk mulu. Padahal aplikasi udh di update versi terbaru, jaringan lancar buka apl lain bisa jalan. Padahal lagi butuh2 nya.",0
Kenapa ini ..baru isi saldo lewat bank BNI ...katanya lngsung transfer ke gopay tabungan .pas d cek ..saldo malah 0 ... Saldo saya kemana ??,0
"aplikasi ini makin kacau...semenjak dipegang oleh MAB. makin ga jelas, payletter ga bisa dipake. Mending gojek yang dulu. Meskipun fitur ga terlalu banyak. Tp lancar jaya.",0
sering stack ga kembali uangnya,0
Baguss sesuai ekspektasi,1
Mantab terkendali,1
Kenapa gak bisa pesen dgn metode bayar paylater. Di tokpedia juga gk bisa. Pdhal gk pernah telat bayar. Tiba2 di email bahwasannya akun belum dapat pakai gopay later. Makin kemari makin aneh si ijo laler. Jadi kemarin2 saya pakai apa klo tidak gopay later. Bisa kalian cek disystem kalian history pemakaian saya. Kecewa kali pelayanan gojek selama merger. Kalau bisa gk ksh bintang uda ku ksih 0 bintang utk pelayanan kalian. 👎👎👎,0
Terimakasih banyak atas aplikasi sangat membantu,1
burikkk,0
"Saya kecewa mau ganti nomer hp aja, lama bangett. Walau aplikasi anak bangsa, tpi klo seperti ini bisa beralih ke yang lain",1
"Sangat memudahkan pengguna nya, saran untuk wilayah Semarang Barat kelurahan nya mohon di update map nya karena ada beberapa kelurahan nya yg tidak tepat..",1
Muantapp bosss,1
Sangat membantu,1
Gak guna,0
"GIMANA SIH INI, TOP UP GOPAY TERKIRIM KE TABUNGAN JAGO NYA LAMA, MANA MAU BUAT PESEN GOFOOD. GAJELAS",0
Nyaman.. produk dalam negri,1
Gopay gx jelas saya top up lewat Indomaret malah masuk tabungan udah gitu gx bisa pake tp,0
👍👍👍👍,1
"Makin ngga jelas up date nya, makin sulit solving problem. Lebih sering jadi pihak yg dirugikan.",0
"Top up saldo udah masuk, tapi di pake kaga bisa ribet gara gara gopay tabungan jadi saldo nya ga tau harus di gimana in mau di pake pun ga bisa tf apa lagi",0
sangat membantu dan memudahkan dalam transportasi. terimakasih.,1
Top,1
Good,1
Ok laporan top up ada penyelesaian...,1
Setelah update yang baru gojek makin kesini sering bermasalah di mana erorr terus maps nya dan juga untuk butuh bantuan juga bermasalah dll. Terimakasih sudah bisa di pake kembali mapsnya dan juga sudah di rubah rating ke bintang 5,1
Baik,1
"Aplikasi jelek , gopay leter tidak bisa di pakai, gopinjam tidak di acc aplikasi jelek",0
Tanggapan nya tidak membantu,0
bagus kalau laporan atau keluhannya nasabah ditindak cepat berarti udah profesional.,0
Sangat mahal Mahal.,1
Uujbv,1
Gopaylater saya kenapa ga bisa digunakan ya,1
"Luar binasa . Platform segede gojek top up saldo.lewat bank . Saldo udah kepotong tapi saldo gak masuk . Udah chat admin gak d respon , kirim laporan gak di respon . Tolonglah . Di kondisikan . Segera!",1
Paylater busuk telat sehari denda nya 50.000 padahal pinjaman nya cuma 25.000,0
Sebel. Isi saldo gopay kebanyakan. Pas kita butuh buat transfer balik kerek kita malah eror terus. Biaya adminnya jg mahal. Kacauuuu,0
"Aplikasi taikkk, aplikasi goblokk, Temen saya ngirim gopay, di riwayatnya suksea, tapi di saldo gopay nya ga ada, cuihh",0
Kecewa karena akun saya tiba-tiba dinonaktifkan secara permanen setelah habis top up gopay dan kemudian tidak diberikan kebijakan apapun.,0
GILA BANGET NIH APLIKASI DI INSTALL SAMPAI 5 KALI GAK BISA-BISA. NGEHE BANGET!!!,0
Naoo,1
Tolong di bikin fitur blokir driver agar tidak dapat driver yg kurang etika berulang,0
ok banget,1
"saldo bisa hilang sendiri, pembelian tidak wajar terus menerus. saat hubungi customer service, asik di suruh tunggu tunggu, trus muter muter ngk jelas",0
"Pelayan sejau ini bagus, saya pake aplikasi gojek sejak 2018 san",1
Lanjutkan mantap sukses,1
Ribet kalo Cancel Pesanan Gara² Resto Tutup atau Driver minta cancel Orderan. Mungkin antisipasi fake order. Tapi tolong alternatif nya agar gak hanya Resto yg bisa Cancel. Orang Laper Keburu Pinsan Saldo ketahan.,0
Aplikasi ini sangat berguna dalam waktu yang sangat mendesak...,1
👍👍,1
Keren,1
"Mudah,cepat,dan terjamin",1
bagus,1
"Respon, cepat",1
Ngasih diskon 50 persen dibatasi jam Sama dg batasin jam makan pelanggan,0
"Semua pembayaran semakin mudah. Listrik, air, paket data, pulsa dll dalam satu genggaman. Terima kasih Gojek",1
Upgrade kali ni banyak GK guna nya.makin ribet.saya GK bisa ngirim uang saya saldo nya GK nampak dan tertulis telah masuk di tabungan.sama sekali GK bisa ngirim uang sumpah nyesal top up gopay.makin banyak fitur GK guna nya.makasi,0
"Notifnya tolong diperbaiki lagi kak, tiap aku pesan gofood dan dari restonya maupun driver ada chat perihal pesanan, notifnya ngga ada 🙏 kasihan kalau orang lain harus tunggu balasan chatku tapi akunya ngga sadar 🙏 terima kasih sebelumnya.",1
"Order gofood wilayah PESANGGRAHAN JAKARTA BARAT, kita sebagai customer bayar ongkir 15k tpi yg masuk ke driver cuma 5k potongan nya luar biasa",0
Gopay gw sisa 1 jt di blokir Emang gopay tuh g jls Riport aja semuanya nih apk gak berguna gak tau orang butuh sma org kaya apa yh,0
👍,1
so far so good,1
Mantap,1
"Tapi minta tolong untuk GPS masih lom bisa sesuai alamat.. Tolong perbaiki di bag ini y.. T4 sbleh titik GPS bisa pas, sesuai alamat pengguna aplikasi.. Kasian driver jika antar masih harus cek manual dng custumer, Kasian cuatumer, jika pakai fitur Goride ato Gocar, sering tidak pas ke alamat rumah.. Terima kasih..",1
"Kok, sekarang lama masuk saldonya, padahal top up dah dari tadi",1
good aplikasi,1
"Ini ngebug apa gimana sih? Dapet driver orangnya malah ngepickup orang lain, dichat dan tlp ga respon. Tolong benahin deh",0
"promonya rasis, maunya di daerah kota doang",0
aplikasi ngelag anjj,0
Sejauh ini oke lah.,1
Sabar kurirnya menunggu,1
Memudahkan klo g ada yg jemput solusine yo ngojek rek...,1
Mantap..,1
pelayanan bagus,1
Mahal banget harga hampir 2kali lipat lebih mahal dari apk lain,0
"Kenapa gojek sya tidk bisa di download dan di install tolong lahh saya perlu ,udh di hapus penyimpanan saya tetap gabisa di install ,saya perlu jdi mohon",0
Bosok njing!!!!!!,0
Bagus skali,1
Sukses selalu,1
Aplikasi yang kasih pengalaman berharga,1
"Aman, nyaman.. mudah fiturn nya.. keren..",1
"Saya sudah melakukan keluhan melalui Email namun belum di respon, saya hanya ingin bertanya kenapa setiap bulan nya saya sudah nggak dapet voucher lagi, bulan-bulan sebelumnya nya saya dapet voucher dan sekarang nggak dapat lagi, saya udah nggak dapat voucher sekitar mulai dari bulan September-november hingga sekarang dapet voucher pun itu saya nyelesaikan XP/reward dari go klu saya sekarang nggak dapet voucher lagi ini mohon segera di respon ya, saya pengguna setia gojek kecewa dengan hal ini🙏",0
"Gopay payletter kerjasama kredit pintar,kirain dr gojek sendiri.up lah,,,ngeri bos",0
ssngat membantu,1
Good,1
Ok,1
"Aplikasinya udah bagus. Tapi saya ingin bertanya, bagaimana cara mengganti ke akun yang sudah terdaftar di gojek sebelumnya? Mohon berikan solusi!",1
luar biasa sering bug,1
Bagus,1
"Tolong donk...kalo costemer pesen makanan jangan lama nyari drivernya. Masak kita bayar full ongkirnya dikasih ke driver yang mode hemat, atau driver yg double orde rugi donkkkk.....mohon perbaiki lagi agar costemer merasa nyaman saat order makanan",0
Saya ga bisa menggunakan gopaylater... sudah 5 hari ini... gimana solusinya dari pihak Gojek...???,0
keren,1
Mudah pengaplikasian nya,1
"Pelayanan customer service sangat jelek dalam menanggapi masalah yang ada sudah jelas driver yang salah kenapa harus ada nama dan orderan yang tercantum dengan jelas yang bisa dilihat oleh driver, seharusnya identitas pelapor tidak bisa dilihat oleh driver sehingga menyebabkan ketidaknyamanan yang membuat pelapor di teror oleh oknum driver yang dilaporkan. Seharusnya itu sudah jadi urusan driver dan aplikasi gojek terkait, tetapi malah masih melibatkan costumer perihal pencabutan laporan..",0
Sebenarnya cukup bagus dan bermanfaat aplikasinya. Hanya saja lebih di seleksi lagi driver dan kendaraannya demi kenyamanan penumpang! Banyak driver dan kendaraan kurang baik.,1
Oke banget....,1
Apk sangat membantu Mantap🙏👍,1
Sudah saya email dikarenakan gopay later gk bisa buat pesan gofood tidak di respon dengan baik sudah 15 hari tidak bisa dipakai,1
"Maaf saya kasih bintang 1, soalnya saya sudah order go car smpek 12 kali, tidak ada yg nanggepin, mungkin bisa dimaksimalkan dan diperbaiki",0
"Gomartnya jelek bgt, ga ada salah satu pesanan, ga bisa ganti produk alternatif lain, memang uang kita dibalikin, tapi waktu kita sudah habis terbuang, tapi ga terima barang pesanan kita.",0
Siplah,1
Mantap,1
Selalu Terdepan,1
"Aplikasi nya bagus, dah itu aja",1
Well well well,1
Bang dukung Israel biar kakak ku g mesen di gojek biar aku g sekolah😁😁,1
"kalau ad * no sudh kasih * nol,jelas jelas pin benar masih slah,terus sudah memkai app dri pertma kli kluar,mengecewakan banget,pin salah padahal bener,payah",0
"Aplikasi karya anak bangsa sangat membantu, memang jarang digunakan, sekalinya di butuhkan sangat mudah dan drivernya banyak, ramah2 dan baik2",1
good aplication,1
Zionis,0
Mantap,1
"WAHAI KASTAMER.. ANDA SADAR NGGAK. MEMBERI BINTANG DIBAWAH 5 BAHKAN 4 SAJA ITU DALAM KENYATAANNYA/SAMA ARTINYA ANDA MEMPERSULIT DRIVER DI KEESOKAN HARINYA DALAM HAL MENERIMA ORDER. JIKA ADA SESUATU YG TIDAK BERKENAN SAMPAIKAN SCRA LANGSUNG SAJA MALAH TERKESAN GENTEL. SEBENARNYA HANYA 2 PILIHAN, KALAU BERKENAN BERI BINTANG 5,KALAU NGGAK ABAIKAN PEMBERIAN BINTANG. JANGAN MAU DIBODOHI OLEH SISTEM. DRIVER & KASTAMER DIADU DOMBA. HIDUP 1 X BAIKNYA MEMPERMUDAH SESAMA. BUKAN MALAH MEMPERSULIT ORANG.",0
Akibat harga gojek dibawah harga becak..mesen gocar jadi susah..😔😔,0
"Gara2 promo,. Pesan goride gak ada driver yg mau.. Padahal di maps gojek terlihat jelas ada 5 driver di sekitar lokasi dekat saya hampir 1 jam pada nganggur.. Lebih baik gak usah ada promo lah.. Blasss Gak profesional..!!! Uninstall pindah sebelah yg lebih profesional..",0
Kenapa kalian ga bintang 1 smua aja biar peringkatnya turun drastis dan nanti diperbaiki sama developernya,0
Sangat terbantu saat saat kritis...misal lagi sakit dan sendirian dirumah,1
Kapan go ride tangsel beroperasi?,1
"Hapus ae sistem hemat itu, beda mek sedikit ae nunggu lama gak karu""an, aplikasi forclose terus, sering lag apa nge hang",0
Cara pemakaian mudah dan lengkap,1
good job,1
Tidak jelas. Koruptor,0
Gojek seenak nya kosongkan saldo costumer,0
Jos,1
biaya perjalanan aman+ gojek gaada lgi?,1
Mantap,1
Terimakasih gojek! Saya sangat mengapresiasi kinerja gojek selama ini.,1
"Sejujurnya abang gojeknya menurut saya lama kalau jemput maupun berangkat ke sekolah, tapi okelah mungkin karena keamanan yg lebih diutamakan",1
Aplikasi buatan anak indonesia 😁 saya merasa bangga,1
Top,1
Ok,1
Y 3)@1171'E e,1
Pokonya mantaff,1
"Limitnya tidak bisa dipakai, dan keluar notasi error terus PD saat pembayaran",0
"Percuma dapat limit gopay later gak bisa di gunakan pas mau belanja di tokopedia gak bisa di gunakan,sampai tenor 1 bulan pun susah hilang padahal saya masih ada cicilan berjalan",0
"Senang bisa menggunakan gojek. Sangat multifungsi. Selain bisa menjadi sarana transportasi, juga bisa menjadi pemesanan makanan tanpa harus turun langsung dari rumah hahah",1
Masi percaya,1
ok,1
"Mau login gabisa malah notif nya internet mati, padahal mah lancar2 aja.. Ini apk busuk",0
"Saya top up kok ga masuk ya padahal histori bankingnya sudah sukses, ini gimana ya uang saya lari kemana yaa??",0
Selalu gangguan,0
Mantap jiwa...sukses slalu Gojek,1
👍🏻,1
Gajelas lagi buru buru malah aplikasi sedang penuh/mandat,0
"Tidak hanya murah, pelayanannya mantapp 👍👍👍",1
baik,1
Gojek is the bast,1
Not recommended,0
Okokokokokokokokokokokok pokok nya,1
"Driver yg awal menerima orderan dan seketika cancel tanpa info kenapa, mungkin karena nilainya yg kecil, tolong agar kami customer juga bisa memberi ranting buat Driver yg cancel tanpa basa basi",1
Dengan adanya gojek atau goofood sangat membantu kami,1
🙏,0
Terimakasih sdh membantu perjalanan kami,1
Mantap,1
Ok,1
ga lama nunggu,1
Woy tidak akan pernah mau pake aplikasi ini lagi.gopaylater jatuh tempo tgl 1 langsung 50.000 dong denda nya😂😂aplikasi macam apa ini.yg harus nya membantu kita malah memeras😂byee,0
"Memberi kemudahan disaat diperlukan,. Terimakasih gojek",1
"Pelayanan memuaskan, belum pernah saya kecewa...semoga tetap disukai konsumen yang membutuhkan transportasi umum layaknya milik sendiri, dengan terus update inovasi layanan terbaru... Tuhan Memberkati Bos dan karyawan pt gojek indonesia",1
Dari awal instal sampai hari ini selalu menggunakan aplikasi gojek. Semoga aja semakin banyak diskonannya.,1
"Kocak nih gojek, pesanan gofood sy ada yg kurang, lalu sy mengajukan laporan dgn mengirim foto bukti pesanan yg kurang dan foto struk, lama kali lah d tanggapinya.. setelah 1 hari baru ada balasan sy di suruh nunggu 2-4 hari.. agak lain memang, sy pesan gofood krn lapar masa harus nunggu 2-4hari mikiiirrr dong mikiirrrr, pengen nlp restonya ngga tau nmrnya dan kenapa kmi tidak bs menghubungi pihal resto aja lewat chat atau apa.. aaaah sudahlah.. naik darah gwe",0
Mantap,1
Aman & Nyaman pakai GoJek,1
"Memang Maniesss ,nih keluaran APK Ini bener2 membantu lh umat2 Konoha apalagi yang jalan2 tanpa kendaraan beuhh , This is solusinya bre",1
Aplikasi serbaguna Sgt dan membantu usahaku,1
Saya lupa pin.. Dan nomor saya yang lama hanya bisa di WA tidak bisa SMS. Bagaimana cara saya untuk memperbarui pun saya,0
Banyakin lagi diskonnya dong,1
Gooooood,1
Aplikasi terbaik,1
GABISA DI BUKA TRS KNP SIH,0
sangat puas,1
Melayani dg sangat memuaskan thank's Gojek....tp utk wilayah Cirangsad Kab.Bogor tdk terakomodir ya selalu ditolak.,1
Banyak diskon,1
Parah tagihan paylater ga ada notif tiba² denda 50 rb pdhal cuma pke 40rb doang,0
"Siiiiipppp, aplikasi andalan....diskonnya yg banyak yaaaaa",1
"Min mw tnya knp gopay pinjam pd saat mw foto ulang nti tiba2 balik ke hal foto ulang, pdhl sdh foto.. Tolong sistemx di perbaiki Min.. Terima kasih",0
Apk.nya sring error,0
Ok,1
Bagus,1
"Tiba² order sendiri 🤦 ga bisa di batalin, buat temen2 hati2 sekarang pakai aplikasi gojek",0
Bagus,1
"Apaan baru bayar gopayliter ,mau pake bacaannya ada gangguan trus .payah !",0
Terimakasih,1
Loadiiiing melulu. Lama dapet drivernya. Udahlah unistall aja,0
"Baru mau register akun, sdh ada yg error trhdp aplikasinya",0
"Mau kasih bintang 5, tp pelayanan sekarang semakin mengecewakan, padahal gk pernah nunggak paylater, ada limit tp gk bisa di gunakan, alesan gangguan, ini dulu deh, nnt klo oke lagi sy kasih bintang lagi",0
"Sekarang gofood mahal banget ongkirnya, bisa sekali lipet daripada harga makanannya. Promo diskon juga kecil banget potongannya. Jadi males kalo mau pake gofood.",1
Gopaylater gak bisa digunakan.... Kanapa???,1
Mantap,1
"membantu sekali, trims.",1
"Awalnya pas warga sering dikasi voucher, itu knp alesan jdi suka gojek.. buat mahasiswa itu worth it bgt. Pas udh jdi lvl bos, ilang semua voucher ga pernah ada lgi...males, bye, mending ke apk sebelah makin sering makek makin sering voucher diskon",0
Alhamdulillah,1
selalu tingkatkan profesionalisme dalam pekayanan,1
"Error mulu, dm ig respon lama",0
Bagus,1
Sangat bermanfaat,1
Ini knp gopaylater gabisa dipake untuk order food atau bahkan belanja di tokopedia?,0
Kenapa pd saat pembayaran gopay sy tdk ada knp?????,1
"Kenapa ini diganti kartun lagi masak, tolong kembalikan ke semula halow tim gojek, biar kita konsumen tau posisi driver maaf saja yah kita sebagai konsumen berhak tau dimana driver berada, kenapa disembunyikan???",1
"Giman ini udh pembaruan gk bisa pesan go ride,alasan server padat merayap sekelas gojek msh aja ada gangguan,mhn perbaikan nya klo lg urgent gini gk bs pesen gimana coba...",0
